,id,name,year,run_time,genre,rating,about,director,actors,votes,gross
0,1,The Patriot,2000,165 min,"Action, Drama, History            ",7.2,eful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,Roland Emmerich ,"Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs",262097,$113.33M
1,2,Bitva za Sevastopol,2015,110 min,"Biography, Drama, Romance            ",7.1,"ory of Lyudmila Pavlichenko, the most successful female sniper in history.",Sergey Mokritskiy ,"Yuliya Peresild, Evgeniy Tsyganov, Oleg Vasilkov, Nikita Tarasov",11378,
2,3,Unbroken,I) (,137 min,"Action, Biography, Drama            ",7.2,"r a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.",Angelina Jolie ,"Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund",156956,$115.64M
3,4,Hacksaw Ridge,2016,139 min,"Biography, Drama, History            ",8.1,"d War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",Mel Gibson ,"Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer",465040,$67.21M
4,5,Enemy at the Gates,2001,131 min,"Drama, History, War            ",7.6,ssian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,Jean-Jacques Annaud ,"Jude Law, Ed Harris, Joseph Fiennes, Rachel Weisz",250938,$51.40M
5,6,Brothers,I) (,105 min,"Action, Drama, Thriller            ",7.1,"e on tour in Afghanistan, Sam's copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage.",Jim Sheridan ,"Jake Gyllenhaal, Natalie Portman, Tobey Maguire, Sam Shepard",116400,$28.50M
6,7,Jin ling shi san chai,2011,146 min,"Drama, History, Romance            ",7.6,"merican finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.",Yimou Zhang ,"Christian Bale, Ni Ni, Xinyi Zhang, Tianyuan Huang",51159,$0.01M
7,8,The Railway Man,2013,116 min,"Biography, Drama, Romance            ",7.1,"rmer British Army officer, who was tortured as a prisoner of war at a Japanese labor camp during World War II, discovers that the man responsible for much of his treatment is still alive and sets out to confront him.",Jonathan Teplitzky ,"Colin Firth, Nicole Kidman, Stellan Skarsgård, Jeremy Irvine",38688,$4.44M
8,9,Defiance,I) (,137 min,"Action, Drama, History            ",7.2,"sh brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants.",Edward Zwick ,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos",142173,$28.64M
9,10,Incendies,2010,131 min,"Drama, Mystery, War            ",8.3,s journey to the Middle East to discover their family history and fulfill their mother's last wishes.,Denis Villeneuve ,"Lubna Azabal, Mélissa Désormeaux-Poulin, Maxim Gaudette, Mustafa Kamel",160882,$6.86M
10,11,Inglourious Basterds,2009,153 min,"Adventure, Drama, War            ",8.3,"azi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",Quentin Tarantino ,"Brad Pitt, Diane Kruger, Eli Roth, Mélanie Laurent",1327883,$120.54M
11,12,Valkyrie,2008,121 min,"Drama, History, Thriller            ",7.1,"amatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.",Bryan Singer ,"Tom Cruise, Bill Nighy, Carice van Houten, Kenneth Branagh",234398,$83.08M
12,13,Paan Singh Tomar,2012,135 min,"Action, Biography, Crime            ",8.2,"story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",Tigmanshu Dhulia ,"Irrfan Khan, Mahie Gill, Rajesh Abhay, Hemendra Dandotiya",34841,$0.04M
13,14,The Children of Huang Shi,2008,125 min,"Drama, War            ",7,"t young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",Roger Spottiswoode ,"Jonathan Rhys Meyers, Radha Mitchell, Chow Yun-Fat, Michelle Yeoh",9492,$1.03M
14,15,Treto poluvreme,2012,113 min,"Drama, History, Romance            ",7.7,"rmined to build the best football club in the country, Dimitry hires the German coach, Rudolph Spitz, to galvanize his rag tag team but - when the first Nazi tanks roll through the city and Rebecca, the beautiful daughter of a local banker, elopes with his star player, all Dimitry's plans must change.",Darko Mitrevski ,"Katarina Ivanovska, Sasko Kocev, Richard Sammel, Rade Serbedzija",8245,
15,16,Rescue Dawn,2006,120 min,"Action, Biography, Drama            ",7.3,S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,Werner Herzog ,"Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier",103646,$5.49M
16,17,Un sac de billes,2017,110 min,"Biography, Drama, History            ",7.3,"ccupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",Christian Duguay ,"Dorian Le Clech, Batyste Fleurial, Patrick Bruel, Elsa Zylberstein",5270,$0.41M
17,18,Elle s'appelait Sarah,2010,111 min,"Drama, War            ",7.5,"odern-day Paris, a journalist finds her life becoming entwined with a young girl whose family was torn apart during the notorious Vel' d'Hiv Roundup in 1942.",Gilles Paquet-Brenner ,"Kristin Scott Thomas, Mélusine Mayance, Niels Arestrup, Frédéric Pierrot",16779,$7.69M
18,19,Go-ji-jeon,2011,133 min,"Action, Drama, History            ",7.4,ama centered on the Korean War's final battle that will determine the border between north and south.,Hun Jang ,"Shin Ha-kyun, Go Soo, Seung-su Ryu, Chang-Seok Ko",6244,$0.01M
19,20,Zwartboek,2006,145 min,"Drama, Thriller, War            ",7.7,"he Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",Paul Verhoeven ,"Carice van Houten, Sebastian Koch, Thom Hoffman, Halina Reijn",74531,$4.40M
20,21,Napola - Elite für den Führer,2004,110 min,"Drama, Sport, Thriller            ",7.4,drich's boxing skills gets him in an elite Nazi high school in a castle in 1942. He enrolls against his dad's wish as it promises a brighter future. It's not what he expected.,Dennis Gansel ,"Max Riemelt, Tom Schilling, Devid Striesow, Jonas Jägermeyr",15211,$0.14M
21,22,The Pianist,2002,150 min,"Biography, Drama, Music            ",8.5,lish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,Roman Polanski ,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Emilia Fox",767482,$32.57M
22,23,Black Hawk Down,2001,144 min,"Drama, History, War            ",7.7,elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,Ridley Scott ,"Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana",376051,$108.64M
23,24,The Way Back,I) (,133 min,"Adventure, Drama, History            ",7.3,rian gulag escapees travel four thousand miles by foot to freedom in India.,Peter Weir ,"Jim Sturgess, Ed Harris, Colin Farrell, Dragos Bucur",113223,$2.70M
24,25,To End All Wars,2001,125 min,"Action, Drama, War            ",7,"ue story about four Allied POWs who endure harsh treatment from their Japanese captors during World War II while being forced to build a railroad through the Burmese jungle. Ultimately ...                See full summary »
",David L. Cunningham ,"Robert Carlyle, Kiefer Sutherland, Ciarán McMenamin, Mark Strong",10711,
25,26,We Were Soldiers,2002,138 min,"Action, Drama, History            ",7.2,"story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.",Randall Wallace ,"Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott",134817,$78.12M
26,27,Taegukgi hwinalrimyeo,2004,140 min,"Action, Drama, War            ",8," two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",Je-kyu Kang ,"Jang Dong-Gun, Won Bin, Eun-ju Lee, Hyeong-jin Kong",38736,$1.11M
27,28,Darkest Hour,2017,125 min,"Biography, Drama, History            ",7.4,"ay 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",Joe Wright ,"Gary Oldman, Lily James, Kristin Scott Thomas, Ben Mendelsohn",184658,$56.47M
28,29,Dunkirk,2017,106 min,"Action, Drama, History            ",7.8,"ed soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",Christopher Nolan ,"Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy",592485,$188.37M
29,30,Admiral,2008,124 min,"Biography, Drama, History            ",6.7,story of admiral Aleksandr Kolchak who remained faithful to his oath to the Russian Emperor and fought against the Bolshevik rule after the 1917 October Revolution.,Andrey Kravchuk ,"Konstantin Khabenskiy, Elizaveta Boyarskaya, Sergey Bezrukov, Vladislav Vetrov",7965,
30,31,Brestskaya krepost,2010,138 min,"Action, Drama, History            ",7.5,"r drama set during the Nazi invasion of the Soviet Union in June 1941, in which Soviet troops held on to a border stronghold for nine days.",Aleksandr Kott ,"Aleksey Kopashov, Andrey Merzlikin, Pavel Derevyanko, Aleksandr Korshunov",9500,
31,32,El jugador de ajedrez,2017,98 min,"Drama, History, War            ",6.3,"934 Diego Padilla wins the Spanish Championship of Chess and meets a French journalist, Marianne Latour, and they fall in love. At the end of the Civil War, Marianne convinces Diego to ...                See full summary »
",Luis Oliveros ,"Marc Clotet, Melina Matthews, Alejo Sauras, Lionel Auguste",675,
32,33,Wolyn,2016,150 min,"Drama, History, War            ",7.6,"ite being in love with a Ukrainian boy from the same village, Polish girl named Zosia is forced into marrying a wealthy widower. Soon World War II begins and ethnic tensions arise. Amidst the war chaos Zosia tries to survive.",Wojciech Smarzowski ,"Michalina Labacz, Arkadiusz Jakubik, Wasyl Wasylik, Adrian Zaremba",5374,
33,34,9 rota,2005,139 min,"Action, Drama, History            ",7.1,"g Soviet Army recruits are stuck in the bloody war in Afghanistan, that was started by politicians.",Fedor Bondarchuk ,"Artur Smolyaninov, Aleksey Chadov, Konstantin Kryukov, Ivan Kokorin",20261,
34,35,Der Untergang,2004,156 min,"Biography, Drama, History            ",8.2,"dl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",Oliver Hirschbiegel ,"Bruno Ganz, Alexandra Maria Lara, Ulrich Matthes, Juliane Köhler",341097,$5.51M
35,36,Joyeux Noël,2005,116 min,"Drama, History, Music            ",7.7,"ecember 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.",Christian Carion ,"Diane Kruger, Benno Fürmann, Guillaume Canet, Natalie Dessay",28655,$1.05M
36,37,Flyboys,2006,140 min,"Action, Drama, History            ",6.5,"adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",Tony Bill ,"James Franco, Jean Reno, Jennifer Decker, Scott Hazell",42059,$13.08M
37,38,"Se, jie",2007,157 min,"Drama, History, Romance            ",7.5,"ng World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.",Ang Lee ,"Tony Chiu-Wai Leung, Tang Wei, Joan Chen, Leehom Wang",39547,$4.60M
38,39,Indigènes,2006,123 min,"Action, Drama, War            ",7,"ng WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.",Rachid Bouchareb ,"Samy Naceri, Roschdy Zem, Sami Bouajila, Jamel Debbouze",14352,$0.32M
39,40,Karaula,2006,94 min,"Comedy, Drama            ",7.6,"all border post on the Yugoslav-Albanian border in the spring of 1987. Frustrated and always drunk, lieutenant Pasic feels a strange pain in his groins. He seeks help from the only ...                See full summary »
",Rajko Grlic ,"Toni Gojanovic, Sergej Trifunovic, Emir Hadzihafizbegovic, Verica Nedeska",5968,
40,41,Atonement,2007,123 min,"Drama, Mystery, Romance            ",7.8,teen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,Joe Wright ,"Keira Knightley, James McAvoy, Brenda Blethyn, Saoirse Ronan",261821,$50.93M
41,42,Suite Française,2014,107 min,"Drama, Romance, Thriller            ",7,"ng the early years of Nazi occupation of France in World War II, romance blooms between Lucile Angellier (Michelle Williams), a French villager, and Lieutenant Bruno von Falk (Matthias Schoenaerts), a German soldier.",Saul Dibb ,"Michelle Williams, Kristin Scott Thomas, Margot Robbie, Eric Godon",24934,
42,43,Testament of Youth,2014,129 min,"Biography, Drama, History            ",7.3,"itish woman recalls coming of age during World War I - a story of young love, the futility of war, and how to make sense of the darkest times.",James Kent ,"Alicia Vikander, Kit Harington, Taron Egerton, Dominic West",27848,$1.82M
43,44,The Exception,2016,107 min,"Drama, Romance, War            ",6.8,"rman soldier tries to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm in Holland during the onset of World War II, but falls for a young Jewish Dutch woman during his investigation.",David Leveaux ,"Lily James, Jai Courtney, Christopher Plummer, Ella Holland",12256,$0.61M
44,45,The Boy in the Striped Pyjamas,2008,94 min,"Drama, History, War            ",7.8,"ugh the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",Mark Herman ,"Asa Butterfield, David Thewlis, Rupert Friend, Zac Mattoon O'Brien",198565,$9.03M
45,46,Eye in the Sky,2015,102 min,"Action, Drama, Thriller            ",7.3," Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare.",Gavin Hood ,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi",81911,$18.70M
46,47,Their Finest,2016,117 min,"Comedy, Drama, Romance            ",6.8,"rmer secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.",Lone Scherfig ,"Gemma Arterton, Sam Claflin, Bill Nighy, Richard E. Grant",18929,$3.60M
47,48,Anthropoid,2016,120 min,"Action, Biography, Drama            ",7.2,"d on the extraordinary true story of Operation Anthropoid, the WWII mission to assassinate SS General Reinhard Heydrich, the main architect behind the Final Solution and the Reich's third in command after Hitler and Himmler.",Sean Ellis ,"Jamie Dornan, Cillian Murphy, Brian Caspe, Karel Hermánek Jr.",46003,$2.96M
48,49,Cold Mountain,2003,154 min,"Adventure, Drama, History            ",7.2,"he waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",Anthony Minghella ,"Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins",143044,$95.64M
49,50,The Book Thief,2013,131 min,"Drama, War            ",7.5,"e subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",Brian Percival ,"Sophie Nélisse, Geoffrey Rush, Emily Watson, Ben Schnetzer",130630,$21.49M
50,51,The Water Diviner,2014,111 min,"Drama, History, War            ",7,ustralian man travels to Turkey after the Battle of Gallipoli to try and locate his three missing sons.,Russell Crowe ,"Russell Crowe, Olga Kurylenko, Jai Courtney, Isabel Lucas",73408,$4.19M
51,52,Lone Survivor,2013,121 min,"Action, Biography, Drama            ",7.5,"us Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",Peter Berg ,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",274752,$125.10M
52,53,The Zookeeper's Wife,2017,127 min,"Biography, Drama, History            ",7,"ers of the Warsaw Zoo, Antonina and Jan Zabinski, must save hundreds of people and animals during the Nazi invasion in WWII Poland.",Niki Caro ,"Jessica Chastain, Johan Heldenbergh, Daniel Brühl, Timothy Radford",41162,$17.45M
53,54,The Imitation Game,2014,114 min,"Biography, Drama, Thriller            ",8,"ng World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.",Morten Tyldum ,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech",714973,$91.13M
54,55,Fury,2014,134 min,"Action, Drama, War            ",7.6,"izzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",David Ayer ,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña",448139,$85.82M
55,56,Elizabeth: The Golden Age,2007,114 min,"Biography, Drama, History            ",6.8,"ture Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",Shekhar Kapur ,"Cate Blanchett, Clive Owen, Geoffrey Rush, Jordi Mollà",69512,$16.29M
56,57,Chi bi: Jue zhan tian xia,2009,142 min,"Action, Adventure, Drama            ",7.6,nd and final part of epic tale about a legendary battle that changed the course of China history.,John Woo ,"Tony Chiu-Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang",23620,$0.63M
57,58,War Horse,2011,146 min,"Action, Adventure, Drama            ",7.2,g Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,Steven Spielberg ,"Jeremy Irvine, Emily Watson, David Thewlis, Benedict Cumberbatch",151593,$79.88M
58,59,Chi bi,2008,288 min,"Action, Adventure, Drama            ",7.4,first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.).,John Woo ,"Tony Chiu-Wai Leung, Takeshi Kaneshiro, Fengyi Zhang, Chen Chang",44956,$0.63M
59,60,Der Rote Baron,2008,106 min,"Action, Adventure, Biography            ",6.4,"an biopic loosely based on the World War I fighter ace Manfred Von Richthofen, nicknamed the Red Baron by friend and foe alike.",Nikolai Müllerschön ,"Matthias Schweighöfer, Lena Headey, Til Schweiger, Joseph Fiennes",12121,$0.04M
60,61,Myeong-ryang,2014,128 min,"Action, Drama, History            ",7.1,ral Yi Sun-sin faces a tough challenge when he is forced to defend his nation with just 13 battleships against 300 Japanese enemy ships in the Battle of Myeongryang.,Han-min Kim ,"Choi Min-sik, Seung-ryong Ryu, Cho Jin-woong, Kim Myung-gon",11071,$2.59M
61,62,Under sandet,2015,100 min,"Drama, History, War            ",7.8,"ost-World War II Denmark, a group of young German POWs are forced to clear a beach of thousands of land mines under the watch of a Danish Sergeant who slowly learns to appreciate their plight.",Martin Zandvliet ,"Roland Møller, Louis Hofmann, Joel Basman, Mikkel Boe Følsgaard",38288,$0.44M
62,63,Letters from Iwo Jima,2006,141 min,"Action, Adventure, Drama            ",7.9,"story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Clint Eastwood ,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryô Kase",157792,$13.76M
63,64,The Monuments Men,2014,118 min,"Comedy, Drama, History            ",6.1,nlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.,George Clooney ,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett",127993,$78.03M
64,65,Un long dimanche de fiançailles,2004,133 min,"Drama, Mystery, Romance            ",7.6,"s the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",Jean-Pierre Jeunet ,"Audrey Tautou, Gaspard Ulliel, Jodie Foster, Dominique Pinon",72190,$6.17M
65,66,Allied,2016,124 min,"Action, Drama, Romance            ",7.1,"942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",Robert Zemeckis ,"Brad Pitt, Marion Cotillard, Jared Harris, Vincent Ebrahim",148260,$40.10M
66,67,Mai wei,2011,137 min,"Action, Drama, War            ",7.7,"orld War II-era Korea, rival runners, one Korean (Jang Dong-gun) and one Japanese (Joe Odagiri), go to war together against the Soviets.",Je-kyu Kang ,"Jang Dong-Gun, Joe Odagiri, Bingbing Fan, Kim In-kwon",11202,$0.07M
67,68,Beasts of No Nation,2015,137 min,"Drama, War            ",7.7,"ama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",Cary Joji Fukunaga ,"Abraham Attah, Emmanuel Affadzi, Ricky Adelayitor, Andrew Adote",77140,$0.08M
68,69,Stalingrad,2013,131 min,"Action, Drama, War            ",5.6,"oup of Russian soldiers fight to hold a strategic building in their devastated city against a ruthless German army, and in the process become deeply connected to two Russian women who have been living there.",Fedor Bondarchuk ,"Mariya Smolnikova, Yanina Studilina, Pyotr Fyodorov, Thomas Kretschmann",16265,$1.01M
69,70,In Tranzit,2008,113 min,"Drama, Romance, War            ",5.8,"946, a group of German POWs are mistakenly sent to a Soviet female transit prison camp and must cope with the hostility of the Soviet female inmates and guards, under the orders of cruel camp commander Pavlov.",Tom Roberts ,"Vera Farmiga, Thomas Kretschmann, John Malkovich, Daniel Brühl",2364,
70,71,So weit die Füße tragen,2001,158 min,"Action, Adventure, Drama            ",7.4,"he end of WW2, a German POW doing hard labor in the Soviet Gulag escapes from his Siberian camp to return to Germany but he's pursued by a Soviet NKVD officer.",Hardy Martins ,"Bernhard Bettermann, Iris Böhm, Anatoliy Kotenyov, Michael Mendl",7208,
71,72,Kongens Nei,2016,133 min,"Biography, Drama, History            ",7.1,"l 1940. Norway has been invaded by Germany and the royal family and government have fled into the interior. The German envoy to Norway tries to negotiate a peace. Ultimately, the decision on Norway's future will rest with the King.",Erik Poppe ,"Jesper Christensen, Anders Baasmo Christiansen, Karl Markovics, Tuva Novotny",8235,$0.11M
72,73,Flammen & Citronen,2008,130 min,"Action, Drama, History            ",7.3,ama centered on two fighters in the Holger Danske World War II resistance group.,Ole Christian Madsen ,"Thure Lindhardt, Mads Mikkelsen, Stine Stengade, Peter Mygind",18240,$0.15M
73,74,Into the White,I) (,104 min,"Action, Biography, Drama            ",7.2,"ay, WWII: A group of British and German soldiers find themselves stranded in the wilderness after an aircraft battle. Finding shelter in the same cabin, they realize the only way to survive the winter is to place the rules of war aside.",Petter Næss ,"Florian Lukas, David Kross, Lachlan Nieboer, Stig Henrik Hoff",20298,$0.00M
74,75,Max Manus,2008,118 min,"Action, Biography, Drama            ",7.3,true story about one of the most brilliant saboteurs during World War II and his battle to overcome his inner demons.,"Joachim Rønning, Espen Sandberg ","Aksel Hennie, Agnes Kittelsen, Nicolai Cleve Broch, Ken Duken",27361,
75,76,The Pacific,2010,530 min,"Action, Adventure, Drama            ",8.3,"Pacific Theatre of World War II, as seen through the eyes of several young Marines.",,"James Badge Dale, Joseph Mazzello, Jon Seda, Ashton Holmes",104137,
76,77,L'ennemi intime,2007,111 min,"Drama, History, War            ",6.9,ama following a French platoon during Algeria's war of independence.,Florent-Emilio Siri ,"Benoît Magimel, Albert Dupontel, Aurélien Recoing, Marc Barbé",3289,
77,78,Che: Part One,2008,134 min,"Biography, Drama, History            ",7.2,"956, Ernesto 'Che' Guevara and a band of Castro-led Cuban exiles mobilize an army to topple the regime of dictator Fulgencio Batista.",Steven Soderbergh ,"Julia Ormond, Benicio Del Toro, Oscar Isaac, Pablo Guevara",45272,$1.73M
78,79,The Wind that Shakes the Barley,2006,127 min,"Drama, War            ",7.5,"nst the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.",Ken Loach ,"Cillian Murphy, Pádraic Delaney, Liam Cunningham, Orla Fitzgerald",48532,$1.83M
79,80,Green Zone,2010,115 min,"Action, Drama, Thriller            ",6.8,overing covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,Paul Greengrass ,"Matt Damon, Jason Isaacs, Greg Kinnear, Igal Naor",134079,$35.05M
80,81,Master and Commander: The Far Side of the World,2003,138 min,"Action, Adventure, Drama            ",7.4,"ng the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.",Peter Weir ,"Russell Crowe, Paul Bettany, Billy Boyd, James D'Arcy",210742,$93.93M
81,82,Zero Dark Thirty,2012,157 min,"Drama, History, Thriller            ",7.4,"ronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",Kathryn Bigelow ,"Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong",283349,$95.72M
82,83,Miracle at St. Anna,2008,160 min,"Action, Drama, War            ",6.1,"in 1944 Italy, the story of four black American soldiers who get trapped in a Tuscan village during WWII.",Spike Lee ,"Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller",18371,$7.92M
83,84,John Rabe,2009,134 min,"Biography, Drama, History            ",7.2,"ue-story account of a German businessman who saved more than 200,000 Chinese during the Nanjing massacre in 1937-38.",Florian Gallenberger ,"Ulrich Tukur, Daniel Brühl, Steve Buscemi, Anne Consigny",6315,$0.07M
84,85,Saints and Soldiers,2003,90 min,"Action, Drama, War            ",6.7, American soldiers and one Brit fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.,Ryan Little ,"Corbin Allred, Alexander Polinsky, Kirby Heyborne, Larry Bagby",20385,$1.31M
85,86,HHhH,2017,120 min,"Action, Biography, Thriller            ",6.4,"he German Fascists expand their borders, scorching Europe from end to end, two brave Czechs of the Resistance prepare for a suicide mission to assassinate Reinhard Heydrich, the hideous mastermind behind the ""Final Solution"".",Cédric Jimenez ,"Jason Clarke, Rosamund Pike, Jack O'Connell, Jack Reynor",15454,
86,87,Wonder Woman,2017,141 min,"Action, Adventure, Fantasy            ",7.4," a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",Patty Jenkins ,"Gal Gadot, Chris Pine, Robin Wright, Lucy Davis",608750,$412.56M
87,88,Habermann,2010,104 min,"Drama, Romance, War            ",7,ll owner in the Sudetenland and his family's lives are changed as Europe heats up in 1938.,Juraj Herz ,"Mark Waschke, Karel Roden, Ben Becker, Hannah Herzsprung",1125,
88,89,Australia,2008,165 min,"Adventure, Comedy, Drama            ",6.6,"in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",Baz Luhrmann ,"Nicole Kidman, Hugh Jackman, Shea Adams, Eddie Baroo",121575,$49.55M
89,90,Elser,2015,114 min,"Biography, Drama, War            ",7,"ovember 1939, Georg Elser's attempt to assassinate Adolf Hitler fails, and he is arrested. During his confinement, he recalls the events leading up to his plot and his reasons for deciding to take such drastic action.",Oliver Hirschbiegel ,"Christian Friedel, Katharina Schüttler, Burghart Klaußner, Johann von Bülow",8821,$0.16M
90,91,Belyy tigr,2012,104 min,"Action, Adventure, Fantasy            ",6.1,"t Patriotic War, early 1940s. After barely surviving a battle with a mysterious, ghostly-white Tiger tank, Red Army Sergeant Ivan Naydenov becomes obsessed with its destruction.",Karen Shakhnazarov ,"Aleksey Vertkov, Vitaliy Kishchenko, Valeriy Grishko, Dmitriy Bykovskiy-Romashov",3999,
91,92,Les femmes de l'ombre,2008,148 min,"Drama, War            ",6.8,"on, 1944: SOE's section for French ops parachute 4 women into France, plus a woman there, to free an English geologist and kill SS colonel Heindrich.",Jean-Paul Salomé ,"Sophie Marceau, Julie Depardieu, Moritz Bleibtreu, Marie Gillain",7209,
92,93,Dvadtsat vosem panfilovtsev,2016,121 min,"Action, Drama, History            ",6.8,"ovember 1941, remaining squad of Soviet soldiers must stop a column of Nazi Germany tanks.","Kim Druzhinin, Andrey Shalopa ","Maksim Abrosimov, Sergey Agafonov, Pavel Aseev, Ivan Batarev",5108,
